epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,3168.94,1.01443,1.03527,1.53187,0.699,0.69579,0.72326,0.42599,1.58072,0.92032,2.69034,0.007723,0.007723,0.007723
117,3195.66,1.0234,1.03905,1.54583,0.62726,0.68067,0.6819,0.39019,1.53869,1.18627,2.47638,0.0077032,0.0077032,0.0077032
118,3222.27,1.00692,1.05745,1.52847,0.58619,0.67983,0.69538,0.39195,1.48363,1.15951,2.55913,0.0076834,0.0076834,0.0076834
119,3248.88,1.03308,1.02385,1.54109,0.53051,0.63613,0.60765,0.33282,1.4399,1.29624,2.43476,0.0076636,0.0076636,0.0076636
120,3275.48,1.01052,1.01985,1.53076,0.53752,0.68403,0.70865,0.40092,1.52832,1.31016,2.56358,0.0076438,0.0076438,0.0076438
121,3302.15,1.01616,1.03243,1.5317,0.71677,0.55009,0.66278,0.3843,1.47209,1.14041,2.42126,0.007624,0.007624,0.007624
122,3328.69,1.01376,1.02557,1.54177,0.62352,0.62437,0.67953,0.41224,1.64033,0.95746,2.86283,0.0076042,0.0076042,0.0076042
123,3355.46,0.99913,1.00546,1.5237,0.71337,0.58147,0.69713,0.39686,1.57078,1.04758,2.67424,0.0075844,0.0075844,0.0075844
124,3382.08,1.00639,1.01869,1.53214,0.6,0.69007,0.70078,0.4159,1.48182,1.09663,2.5139,0.0075646,0.0075646,0.0075646
125,3408.68,1.01531,1.0304,1.53831,0.56405,0.67264,0.66012,0.38275,1.45434,1.09245,2.49656,0.0075448,0.0075448,0.0075448
126,3435.18,1.02435,1.03998,1.53517,0.57633,0.76091,0.73781,0.43879,1.40229,1.0707,2.46698,0.007525,0.007525,0.007525
127,3461.94,0.98519,1.01128,1.51432,0.75254,0.6521,0.7339,0.42065,1.50678,0.92054,2.59222,0.0075052,0.0075052,0.0075052
128,3488.51,1.02074,1.02446,1.54026,0.62782,0.6958,0.72473,0.44513,1.44451,1.06181,2.456,0.0074854,0.0074854,0.0074854
129,3515.1,1.00961,1.01726,1.5179,0.56538,0.67276,0.63704,0.38872,1.46224,1.15039,2.51928,0.0074656,0.0074656,0.0074656
130,3541.68,0.99474,0.99724,1.52273,0.68123,0.6635,0.72901,0.42583,1.43102,1.06408,2.42159,0.0074458,0.0074458,0.0074458
131,3568.5,0.99327,1.02255,1.52466,0.72548,0.54282,0.71047,0.43324,1.32955,1.14566,2.31848,0.007426,0.007426,0.007426
132,3595.07,0.99696,1.01851,1.51788,0.60351,0.68151,0.70321,0.41041,1.57723,0.99446,2.73409,0.0074062,0.0074062,0.0074062
133,3621.73,1.00006,1.00082,1.53175,0.63571,0.69917,0.73549,0.40658,1.6115,1.07207,2.58498,0.0073864,0.0073864,0.0073864
134,3648.28,0.9934,1.0017,1.52678,0.64615,0.72437,0.72925,0.38338,1.53536,1.06051,2.53332,0.0073666,0.0073666,0.0073666
135,3674.89,1.01966,1.0234,1.54411,0.60643,0.68852,0.66935,0.38874,1.42,1.13893,2.47138,0.0073468,0.0073468,0.0073468
136,3701.36,1.00961,1.00136,1.52715,0.58633,0.71164,0.71589,0.4191,1.48723,0.97517,2.57184,0.007327,0.007327,0.007327
137,3727.85,1.01967,1.01837,1.53516,0.66565,0.76975,0.75989,0.43485,1.50763,1.05927,2.48754,0.0073072,0.0073072,0.0073072
138,3754.36,0.99715,1.0044,1.53457,0.65767,0.76107,0.76006,0.42938,1.5875,0.90312,2.65691,0.0072874,0.0072874,0.0072874
139,3780.96,1.01708,1.01045,1.53845,0.58115,0.68067,0.71284,0.42652,1.42242,1.06262,2.48807,0.0072676,0.0072676,0.0072676
140,3807.61,1.00639,1.00754,1.52526,0.57375,0.78358,0.72271,0.42294,1.44803,1.05571,2.48497,0.0072478,0.0072478,0.0072478
141,3834.18,1.00199,1.02272,1.52432,0.65482,0.75378,0.77441,0.4284,1.42417,1.05282,2.37809,0.007228,0.007228,0.007228
142,3860.78,0.99826,1.02845,1.51833,0.78071,0.55042,0.71468,0.41785,1.42138,1.06321,2.46019,0.0072082,0.0072082,0.0072082
143,3887.27,1.00425,0.99417,1.53307,0.66786,0.6444,0.69669,0.43528,1.39808,1.02761,2.42383,0.0071884,0.0071884,0.0071884
144,3913.79,1.00559,1.00945,1.52401,0.5769,0.73871,0.71266,0.41551,1.58876,1.09317,2.70113,0.0071686,0.0071686,0.0071686
145,3940.35,1.01156,1.03328,1.52908,0.60272,0.7196,0.73076,0.42989,1.48481,1.0563,2.49839,0.0071488,0.0071488,0.0071488
146,3966.97,0.99419,1.02589,1.5192,0.69,0.6958,0.74208,0.44054,1.45549,1.04962,2.45218,0.007129,0.007129,0.007129
147,3993.59,1.00283,0.999,1.51721,0.60028,0.68151,0.71816,0.40359,1.46972,1.05524,2.50093,0.0071092,0.0071092,0.0071092
148,4020.16,1.00129,1.00297,1.51942,0.60112,0.65458,0.68478,0.41017,1.5136,1.04402,2.58697,0.0070894,0.0070894,0.0070894
149,4046.78,1.00079,1.0021,1.53339,0.56567,0.69664,0.69295,0.42136,1.42627,1.04504,2.48801,0.0070696,0.0070696,0.0070696
150,4073.34,1.00768,0.98609,1.52587,0.63737,0.70214,0.72319,0.43264,1.42197,0.98986,2.45723,0.0070498,0.0070498,0.0070498
151,4100.01,1.00027,1.0146,1.52219,0.70505,0.65554,0.73776,0.43284,1.40768,0.97923,2.41701,0.00703,0.00703,0.00703
152,4126.54,1.00554,1.01545,1.52323,0.54571,0.6958,0.69488,0.43291,1.41928,1.08441,2.46961,0.0070102,0.0070102,0.0070102
153,4153.16,0.99219,0.98454,1.51096,0.5775,0.6521,0.67136,0.4027,1.5235,1.02551,2.63091,0.0069904,0.0069904,0.0069904
154,4179.79,0.9829,0.98184,1.50717,0.55476,0.76891,0.71989,0.419,1.49972,1.04131,2.53887,0.0069706,0.0069706,0.0069706
155,4206.38,0.99487,1.00729,1.51735,0.64398,0.66961,0.69897,0.43617,1.41194,1.04406,2.44574,0.0069508,0.0069508,0.0069508
156,4232.88,0.99895,1.00306,1.52363,0.72862,0.71008,0.73899,0.43277,1.46314,0.98583,2.5137,0.006931,0.006931,0.006931
157,4259.43,0.99959,0.9741,1.52308,0.65751,0.67793,0.70572,0.41538,1.53827,1.03307,2.58633,0.0069112,0.0069112,0.0069112
158,4285.95,1.00483,0.99694,1.52503,0.65084,0.67825,0.7308,0.4273,1.42647,1.01761,2.41281,0.0068914,0.0068914,0.0068914
159,4312.51,0.98979,0.98854,1.52116,0.61041,0.68151,0.70275,0.42393,1.49055,1.04764,2.53758,0.0068716,0.0068716,0.0068716
160,4339.09,0.99036,0.99882,1.51996,0.62794,0.68151,0.71492,0.42278,1.4359,1.08143,2.50035,0.0068518,0.0068518,0.0068518
161,4365.72,0.98402,0.96539,1.51481,0.69646,0.72437,0.75948,0.43608,1.51841,0.96518,2.56012,0.006832,0.006832,0.006832
162,4392.34,0.98995,0.9908,1.51171,0.71667,0.69201,0.74398,0.43683,1.34883,0.99008,2.30641,0.0068122,0.0068122,0.0068122
163,4418.89,0.97705,0.99134,1.50869,0.63084,0.66639,0.71886,0.42785,1.33529,1.0654,2.29386,0.0067924,0.0067924,0.0067924
164,4445.44,0.9816,0.97948,1.50557,0.74647,0.58654,0.74895,0.45565,1.36554,1.04074,2.32827,0.0067726,0.0067726,0.0067726
165,4472.16,0.98676,0.98189,1.51488,0.60178,0.67054,0.68819,0.418,1.38471,1.04536,2.38537,0.0067528,0.0067528,0.0067528
166,4498.72,0.98405,0.98345,1.51672,0.65158,0.69664,0.74864,0.43995,1.55209,0.87359,2.67787,0.006733,0.006733,0.006733
167,4525.33,0.99596,0.96814,1.51363,0.74549,0.62353,0.74125,0.43656,1.56174,0.8817,2.67404,0.0067132,0.0067132,0.0067132
168,4551.83,0.99571,0.97902,1.51527,0.66211,0.6521,0.6973,0.4188,1.56556,1.06239,2.67698,0.0066934,0.0066934,0.0066934
169,4578.45,0.98588,0.98481,1.5084,0.55583,0.56303,0.58052,0.32888,1.42019,1.29812,2.37795,0.0066736,0.0066736,0.0066736
170,4605.03,0.98608,1.00482,1.50581,0.63533,0.71176,0.72792,0.40839,1.46606,1.04605,2.49823,0.0066538,0.0066538,0.0066538
171,4631.91,0.97612,0.95925,1.49115,0.68887,0.63866,0.72599,0.44004,1.35361,1.08592,2.35773,0.006634,0.006634,0.006634
172,4658.48,0.96813,0.9689,1.50466,0.62011,0.68677,0.72872,0.42917,1.39645,0.99162,2.43862,0.0066142,0.0066142,0.0066142
173,4685.06,0.95848,0.96339,1.48606,0.62748,0.72521,0.74549,0.44481,1.26993,1.03727,2.20902,0.0065944,0.0065944,0.0065944
174,4711.55,0.98952,0.96974,1.50848,0.59527,0.67983,0.67987,0.40422,1.34464,1.17818,2.32401,0.0065746,0.0065746,0.0065746
175,4738.15,0.99905,0.98769,1.51388,0.70553,0.62269,0.74856,0.43586,1.42748,1.05036,2.39863,0.0065548,0.0065548,0.0065548
176,4764.77,0.9649,0.97739,1.50161,0.68888,0.68151,0.72864,0.43256,1.409,0.99802,2.4107,0.006535,0.006535,0.006535
177,4791.42,0.98184,0.94981,1.51726,0.70019,0.68062,0.71198,0.4271,1.46701,0.99364,2.53548,0.0065152,0.0065152,0.0065152
178,4818.3,0.97514,0.98396,1.4929,0.60783,0.71334,0.72214,0.41284,1.4555,1.03371,2.49292,0.0064954,0.0064954,0.0064954
179,4845.09,0.98235,0.94761,1.50924,0.6451,0.6564,0.72816,0.42382,1.48611,1.05167,2.50634,0.0064756,0.0064756,0.0064756
180,4871.76,0.97503,0.97229,1.50354,0.66457,0.68235,0.73004,0.43075,1.43008,0.94953,2.49172,0.0064558,0.0064558,0.0064558
181,4898.42,0.96205,0.95734,1.49646,0.63096,0.76449,0.72844,0.44102,1.30531,1.01607,2.29554,0.006436,0.006436,0.006436
